"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","29"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","39"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","26"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","34"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","6"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","98"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","52"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","63"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","9"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H50","50-SPED HEARING W/O EDUC PLCMNT","-99999999"
"DISTRICT SUMMARY","07","ALBA-GOLDEN ISD","250906","X-DISCIPLINE ACTION COUNTS","H54","54-SPED HRNG PLCT ON/OFF CMP DAEP","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","742"
"DISTRICT SUMMARY","07","ALTO ISD","037901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","173"
"DISTRICT SUMMARY","07","ALTO ISD","037901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","464"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","10"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","109"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","244"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","69"
"DISTRICT SUMMARY","07","ALTO ISD","037901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","144"
"DISTRICT SUMMARY","07","ALTO ISD","037901","D-EXPULSION ACTIONS","C06","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","5"
"DISTRICT SUMMARY","07","ALTO ISD","037901","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","73"
"DISTRICT SUMMARY","07","ALTO ISD","037901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","23"
"DISTRICT SUMMARY","07","ALTO ISD","037901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","48"
"DISTRICT SUMMARY","07","ALTO ISD","037901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","114"
"DISTRICT SUMMARY","07","ALTO ISD","037901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","32"
"DISTRICT SUMMARY","07","ALTO ISD","037901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","98"
"DISTRICT SUMMARY","07","ALTO ISD","037901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","11"
"DISTRICT SUMMARY","07","ALTO ISD","037901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","30"
"DISTRICT SUMMARY","07","ALTO ISD","037901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","114"
"DISTRICT SUMMARY","07","ALTO ISD","037901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","22"
"DISTRICT SUMMARY","07","ALTO ISD","037901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","45"
"DISTRICT SUMMARY","07","ALTO ISD","037901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","199"
"DISTRICT SUMMARY","07","ALTO ISD","037901","N-ECO. DISADV. EXPULSIONS","E05","ECO. DISAD. STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","N-ECO. DISADV. EXPULSIONS","E06","ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","7"
"DISTRICT SUMMARY","07","ALTO ISD","037901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","51"
"DISTRICT SUMMARY","07","ALTO ISD","037901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","105"
"DISTRICT SUMMARY","07","ALTO ISD","037901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","34"
"DISTRICT SUMMARY","07","ALTO ISD","037901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","5"
"DISTRICT SUMMARY","07","ALTO ISD","037901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","77"
"DISTRICT SUMMARY","07","ALTO ISD","037901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","180"
"DISTRICT SUMMARY","07","ALTO ISD","037901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","49"
"DISTRICT SUMMARY","07","ALTO ISD","037901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","15"
"DISTRICT SUMMARY","07","ALTO ISD","037901","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","9"
"DISTRICT SUMMARY","07","ALTO ISD","037901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","44"
"DISTRICT SUMMARY","07","ALTO ISD","037901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","98"
"DISTRICT SUMMARY","07","ALTO ISD","037901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","41"
"DISTRICT SUMMARY","07","ALTO ISD","037901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","5"
"DISTRICT SUMMARY","07","ALTO ISD","037901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","67"
"DISTRICT SUMMARY","07","ALTO ISD","037901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","150"
"DISTRICT SUMMARY","07","ALTO ISD","037901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","79"
"DISTRICT SUMMARY","07","ALTO ISD","037901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","15"
"DISTRICT SUMMARY","07","ALTO ISD","037901","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","351"
"DISTRICT SUMMARY","07","ALTO ISD","037901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","6"
"DISTRICT SUMMARY","07","ALTO ISD","037901","W-REASON INCIDENT COUNTS","G42","42-TRUANCY - PARENT CONTRIBUTE TO","36"
"DISTRICT SUMMARY","07","ALTO ISD","037901","W-REASON INCIDENT COUNTS","G43","43-TRUANCY - 3 UNEXCUSED ABSENCES","29"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H01","01-EXPULSION W/O EDUCTN PLACEMENT","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","129"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","230"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","9"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H16","16-TRUANCY-CHARGES FILED W/ FINE","55"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H17","17-TRUANCY-CHARGES FILED W/O FINE","10"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","15"
"DISTRICT SUMMARY","07","ALTO ISD","037901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","14"
"DISTRICT SUMMARY","07","ARP ISD","212901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","965"
"DISTRICT SUMMARY","07","ARP ISD","212901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","118"
"DISTRICT SUMMARY","07","ARP ISD","212901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","221"
"DISTRICT SUMMARY","07","ARP ISD","212901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","9"
"DISTRICT SUMMARY","07","ARP ISD","212901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","10"
"DISTRICT SUMMARY","07","ARP ISD","212901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","115"
"DISTRICT SUMMARY","07","ARP ISD","212901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","203"
"DISTRICT SUMMARY","07","ARP ISD","212901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","58"
"DISTRICT SUMMARY","07","ARP ISD","212901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","139"
"DISTRICT SUMMARY","07","ARP ISD","212901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","22"
"DISTRICT SUMMARY","07","ARP ISD","212901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","49"
"DISTRICT SUMMARY","07","ARP ISD","212901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","154"
"DISTRICT SUMMARY","07","ARP ISD","212901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","5"
"DISTRICT SUMMARY","07","ARP ISD","212901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","07","ARP ISD","212901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
