"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","75"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","H-SPEC. ED. JJAEP EXPULSIONS","D03","NON SPEC. ED. EXPULSIONS TO JJAEP","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","16"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","43"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","91"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","M-ECO. DISADV. JJAEP PLACEMENTS","E04","UNKNOWN ECO. STATUS EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","11"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","43"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","87"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","R-AT RISK JJAEP PLACEMENTS","F04","UNKNOWN AT RISK STATUS EXPULS TO JJAEP","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","9"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","34"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","78"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","145"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","134"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","15"
"DISTRICT SUMMARY","17","ABERNATHY ISD","095901","X-DISCIPLINE ACTION COUNTS","H15","15-CONT OTHER DIST EXPUL TO JJAEP","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","189"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","16"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","22"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","13"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","16"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","11"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","9"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","11"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","6"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","7"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","20"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","16"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","17","AMHERST ISD","140901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","338"
"DISTRICT SUMMARY","17","ANTON ISD","110901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","43"
"DISTRICT SUMMARY","17","ANTON ISD","110901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","140"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","5"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","38"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","14"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","10"
"DISTRICT SUMMARY","17","ANTON ISD","110901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","8"
"DISTRICT SUMMARY","17","ANTON ISD","110901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","70"
"DISTRICT SUMMARY","17","ANTON ISD","110901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","36"
"DISTRICT SUMMARY","17","ANTON ISD","110901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","5"
"DISTRICT SUMMARY","17","ANTON ISD","110901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","17","ANTON ISD","110901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","10"
"DISTRICT SUMMARY","17","ANTON ISD","110901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","10"
"DISTRICT SUMMARY","17","ANTON ISD","110901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","23"
"DISTRICT SUMMARY","17","ANTON ISD","110901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","91"
"DISTRICT SUMMARY","17","ANTON ISD","110901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","8"
"DISTRICT SUMMARY","17","ANTON ISD","110901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","12"
"DISTRICT SUMMARY","17","ANTON ISD","110901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","30"
"DISTRICT SUMMARY","17","ANTON ISD","110901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","101"
"DISTRICT SUMMARY","17","ANTON ISD","110901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","7"
"DISTRICT SUMMARY","17","ANTON ISD","110901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","6"
"DISTRICT SUMMARY","17","ANTON ISD","110901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","6"
"DISTRICT SUMMARY","17","ANTON ISD","110901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","10"
"DISTRICT SUMMARY","17","ANTON ISD","110901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","23"
"DISTRICT SUMMARY","17","ANTON ISD","110901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","88"
"DISTRICT SUMMARY","17","ANTON ISD","110901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","20"
"DISTRICT SUMMARY","17","ANTON ISD","110901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","6"
"DISTRICT SUMMARY","17","ANTON ISD","110901","W-REASON INCIDENT COUNTS","G07","07-PUBLIC LEWDNESS/INDCT EXPOSURE","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","W-REASON INCIDENT COUNTS","G14","14-PROHIBITED WEAPON","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","116"
"DISTRICT SUMMARY","17","ANTON ISD","110901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","-99999999"
"DISTRICT SUMMARY","17","ANTON ISD","110901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","18"
"DISTRICT SUMMARY","17","ANTON ISD","110901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","114"
"DISTRICT SUMMARY","17","ANTON ISD","110901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","7"
"DISTRICT SUMMARY","17","ANTON ISD","110901","X-DISCIPLINE ACTION COUNTS","H27","27-MANDATORY ACTION NOT TAKEN","-99999999"
"DISTRICT SUMMARY","17","BORDEN COUNTY ISD","017901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","216"
"DISTRICT SUMMARY","17","BORDEN COUNTY ISD","017901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","-99999999"
"DISTRICT SUMMARY","17","BORDEN COUNTY ISD","017901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","-99999999"
"DISTRICT SUMMARY","17","BORDEN COUNTY ISD","017901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","-99999999"
"DISTRICT SUMMARY","17","BORDEN COUNTY ISD","017901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","17","BORDEN COUNTY ISD","017901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
