"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","W-REASON INCIDENT COUNTS","G11","11-FIREARM VIOLATION","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","X-DISCIPLINE ACTION COUNTS","H03","03-EXPULSION TO ON CAMPUS DAEP","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","12","ABBOTT ISD","109901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","5"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","1189"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","129"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","324"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","21"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","114"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","34"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","49"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","E-DAEP PLACEMENTS","C15","WHITE","19"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","7"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","7"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","35"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","60"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","182"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","8"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","10"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","15"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","13"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","23"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","26"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","27"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","82"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","167"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","6"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","17"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","14"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","23"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","19"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","7"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","48"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","109"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","128"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","12"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","13"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","16"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","21"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","31"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","11"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","7"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","57"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","156"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","81"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","12"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","296"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","6"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","W-REASON INCIDENT COUNTS","G44","44-TRUANCY - 10 UNEXCUSED ABSENCE","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","46"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","249"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","25"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","X-DISCIPLINE ACTION COUNTS","H16","16-TRUANCY-CHARGES FILED W/ FINE","-99999999"
"DISTRICT SUMMARY","12","ACADEMY ISD","014901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","274"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","46"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","96"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","35"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","57"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","22"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","35"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","G-IN SCHOOL SUSPENSIONS","C25","WHITE","44"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","5"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","7"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","50"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","8"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","18"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","12"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","5"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","16"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","31"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","7"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","22"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","5"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","12"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","32"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","W-REASON INCIDENT COUNTS","G10","10-NON-TITLE 5 FELONY-OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","67"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","27"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","45"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","-99999999"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","8"
"DISTRICT SUMMARY","12","AQUILLA ISD","109912","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","12"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","1016"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","38"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","60"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","12"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","12"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","-99999999"
"DISTRICT SUMMARY","12","AXTELL ISD","161918","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
