"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","5"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","67"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","12"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","24"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","24"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","45"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","22"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","5"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","15"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","30"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","57"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","10"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","5"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","W-REASON INCIDENT COUNTS","G01","01-PERMANENT REMOVAL BY TEACHER","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","83"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","X-DISCIPLINE ACTION COUNTS","H01","01-EXPULSION W/O EDUCTN PLACEMENT","-99999999"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","31"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","72"
"DISTRICT SUMMARY","02","AGUA DULCE ISD","178901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","5723"
"DISTRICT SUMMARY","02","ALICE ISD","125901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","1091"
"DISTRICT SUMMARY","02","ALICE ISD","125901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","3854"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","86"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","63"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","37"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","915"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","423"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","72"
"DISTRICT SUMMARY","02","ALICE ISD","125901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","812"
"DISTRICT SUMMARY","02","ALICE ISD","125901","D-EXPULSION ACTIONS","C08","HISPANIC","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","E-DAEP PLACEMENTS","C13","HISPANIC","92"
"DISTRICT SUMMARY","02","ALICE ISD","125901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","F-OUT OF SCHOOL SUSPENSIONS","C17","ASIAN","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","826"
"DISTRICT SUMMARY","02","ALICE ISD","125901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","53"
"DISTRICT SUMMARY","02","ALICE ISD","125901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","15"
"DISTRICT SUMMARY","02","ALICE ISD","125901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","8"
"DISTRICT SUMMARY","02","ALICE ISD","125901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","2532"
"DISTRICT SUMMARY","02","ALICE ISD","125901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","198"
"DISTRICT SUMMARY","02","ALICE ISD","125901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","19"
"DISTRICT SUMMARY","02","ALICE ISD","125901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","24"
"DISTRICT SUMMARY","02","ALICE ISD","125901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","76"
"DISTRICT SUMMARY","02","ALICE ISD","125901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","91"
"DISTRICT SUMMARY","02","ALICE ISD","125901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","190"
"DISTRICT SUMMARY","02","ALICE ISD","125901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","694"
"DISTRICT SUMMARY","02","ALICE ISD","125901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","65"
"DISTRICT SUMMARY","02","ALICE ISD","125901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","243"
"DISTRICT SUMMARY","02","ALICE ISD","125901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","2510"
"DISTRICT SUMMARY","02","ALICE ISD","125901","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","64"
"DISTRICT SUMMARY","02","ALICE ISD","125901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","75"
"DISTRICT SUMMARY","02","ALICE ISD","125901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","310"
"DISTRICT SUMMARY","02","ALICE ISD","125901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","644"
"DISTRICT SUMMARY","02","ALICE ISD","125901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","181"
"DISTRICT SUMMARY","02","ALICE ISD","125901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","59"
"DISTRICT SUMMARY","02","ALICE ISD","125901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","618"
"DISTRICT SUMMARY","02","ALICE ISD","125901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","2039"
"DISTRICT SUMMARY","02","ALICE ISD","125901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","626"
"DISTRICT SUMMARY","02","ALICE ISD","125901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","88"
"DISTRICT SUMMARY","02","ALICE ISD","125901","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","78"
"DISTRICT SUMMARY","02","ALICE ISD","125901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","92"
"DISTRICT SUMMARY","02","ALICE ISD","125901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","338"
"DISTRICT SUMMARY","02","ALICE ISD","125901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","744"
"DISTRICT SUMMARY","02","ALICE ISD","125901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","81"
"DISTRICT SUMMARY","02","ALICE ISD","125901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","59"
"DISTRICT SUMMARY","02","ALICE ISD","125901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","640"
"DISTRICT SUMMARY","02","ALICE ISD","125901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","2154"
"DISTRICT SUMMARY","02","ALICE ISD","125901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","511"
"DISTRICT SUMMARY","02","ALICE ISD","125901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","88"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G01","01-PERMANENT REMOVAL BY TEACHER","516"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","43"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G10","10-NON-TITLE 5 FELONY-OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G12","12-ILLEGAL KNIFE","5"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","18"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","2901"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G27","27-ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G28","28-ASSAULT-NONDISTRICT EMPLOYEE","23"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","5"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","74"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G43","43-TRUANCY - 3 UNEXCUSED ABSENCES","9"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G44","44-TRUANCY - 10 UNEXCUSED ABSENCE","107"
"DISTRICT SUMMARY","02","ALICE ISD","125901","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H01","01-EXPULSION W/O EDUCTN PLACEMENT","-99999999"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","818"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","2138"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","100"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H16","16-TRUANCY-CHARGES FILED W/ FINE","116"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","66"
"DISTRICT SUMMARY","02","ALICE ISD","125901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","615"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","3470"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","687"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","2161"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","188"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","23"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","202"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","593"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","234"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","21"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","506"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","D-EXPULSION ACTIONS","C06","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","D-EXPULSION ACTIONS","C08","HISPANIC","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","D-EXPULSION ACTIONS","C10","WHITE","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","E-DAEP PLACEMENTS","C12","ASIAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","E-DAEP PLACEMENTS","C13","HISPANIC","117"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","E-DAEP PLACEMENTS","C14","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","E-DAEP PLACEMENTS","C15","WHITE","100"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","10"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","F-OUT OF SCHOOL SUSPENSIONS","C17","ASIAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","291"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","217"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","57"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","645"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","692"
"DISTRICT SUMMARY","02","ARANSAS COUNTY ISD","004901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","-99999999"
