"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","83"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","103"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","47"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","9"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","-99999999"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","144"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","X-DISCIPLINE ACTION COUNTS","H01","01-EXPULSION W/O EDUCTN PLACEMENT","37"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","159"
"DISTRICT SUMMARY","10","A+ ACADEMY","057829","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","570"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","30"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","47"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","30"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","47"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","33"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","14"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","7"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","40"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","24"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","38"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","9"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","10"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","16"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","31"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","44"
"DISTRICT SUMMARY","10","ACADEMY OF DALLAS","057810","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","47"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","18282"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","1123"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","2349"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B01","COUNT OF STUDENTS EXPELLED TO JJAEP","17"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B02","MANDATORY EXPULSIONS TO JJAEP","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B03","DISCRETIONARY EXPULSIONS TO JJAEP","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","41"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","14"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","27"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","120"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","64"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","62"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","1022"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","29"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","1822"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","248"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","63"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","288"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","C-JJAEP EXPULSIONS","C01","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","C-JJAEP EXPULSIONS","C02","ASIAN","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","C-JJAEP EXPULSIONS","C05","WHITE","10"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","D-EXPULSION ACTIONS","C06","AFRICAN AMERICAN","10"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","D-EXPULSION ACTIONS","C07","ASIAN","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","D-EXPULSION ACTIONS","C08","HISPANIC","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","D-EXPULSION ACTIONS","C10","WHITE","23"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","E-DAEP PLACEMENTS","C12","ASIAN","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","E-DAEP PLACEMENTS","C13","HISPANIC","31"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","E-DAEP PLACEMENTS","C14","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","E-DAEP PLACEMENTS","C15","WHITE","67"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","99"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","F-OUT OF SCHOOL SUSPENSIONS","C17","ASIAN","6"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","51"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","7"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","188"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","494"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","50"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","313"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","30"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","964"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","H-SPEC. ED. JJAEP EXPULSIONS","D01","SPEC. ED. STUDENTS EXPELLED TO JJAEP","5"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","H-SPEC. ED. JJAEP EXPULSIONS","D02","SPEC. ED. EXPULSIONS TO JJAEP","5"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","H-SPEC. ED. JJAEP EXPULSIONS","D03","NON SPEC. ED. EXPULSIONS TO JJAEP","12"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","12"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","12"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","29"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","39"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","41"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","85"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","101"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","160"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","191"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","285"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","644"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","1207"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","M-ECO. DISADV. JJAEP PLACEMENTS","E01","ECO. DISAD. STUDENTS EXPELLED TO JJAEP","6"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","M-ECO. DISADV. JJAEP PLACEMENTS","E02","ECO. DISAD. EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","M-ECO. DISADV. JJAEP PLACEMENTS","E03","NON ECO. DISAD. EXPULSION TO JJAEP","10"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","M-ECO. DISADV. JJAEP PLACEMENTS","E04","UNKNOWN ECO. STATUS EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","N-ECO. DISADV. EXPULSIONS","E05","ECO. DISAD. STUDENTS EXPELLED","12"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","N-ECO. DISADV. EXPULSIONS","E06","ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","25"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","32"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","34"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","84"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","8"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","84"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","134"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","203"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","14"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","292"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","628"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","1165"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","58"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","R-AT RISK JJAEP PLACEMENTS","F01","AT RISK STUDENTS EXPELLED TO JJAEP","10"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","R-AT RISK JJAEP PLACEMENTS","F02","AT RISK EXPULSION TO JJAEP","10"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","R-AT RISK JJAEP PLACEMENTS","F03","NON AT RISK EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","R-AT RISK JJAEP PLACEMENTS","F04","UNKNOWN AT RISK STATUS EXPULS TO JJAEP","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","26"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","26"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","77"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","80"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","38"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","8"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","139"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","210"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","127"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","14"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","486"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","979"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","814"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","58"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","37"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","10"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G07","07-PUBLIC LEWDNESS/INDCT EXPOSURE","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G11","11-FIREARM VIOLATION","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G12","12-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","1913"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G27","27-ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G28","28-ASSAULT-NONDISTRICT EMPLOYEE","11"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G30","30-AGG ASSAULT-NONDIST EMPLOYEE","-99999999"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","22"
"DISTRICT SUMMARY","10","ALLEN ISD","043901","W-REASON INCIDENT COUNTS","G36","36-FELONY CONTROLLED SUBS VIOLAT","9"
