"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","04","ACCELERATED INTERMEDIATE ACADEMY","101849","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","30"
"DISTRICT SUMMARY","04","ACCELERATED INTERMEDIATE ACADEMY","101849","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","59"
"DISTRICT SUMMARY","04","ACCELERATED INTERMEDIATE ACADEMY","101849","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","04","ACCELERATED INTERMEDIATE ACADEMY","101849","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","04","ACCELERATED INTERMEDIATE ACADEMY","101849","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","78"
"DISTRICT SUMMARY","04","ACCELERATED INTERMEDIATE ACADEMY","101849","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","78"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","67468"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","17198"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","67630"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B01","COUNT OF STUDENTS EXPELLED TO JJAEP","44"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B02","MANDATORY EXPULSIONS TO JJAEP","37"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B03","DISCRETIONARY EXPULSIONS TO JJAEP","7"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","525"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","40"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","530"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","1399"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","405"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","1379"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","14739"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","197"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","47116"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","8122"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","347"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","17635"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","C-JJAEP EXPULSIONS","C01","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","C-JJAEP EXPULSIONS","C03","HISPANIC","35"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","C-JJAEP EXPULSIONS","C05","WHITE","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","D-EXPULSION ACTIONS","C06","AFRICAN AMERICAN","215"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","D-EXPULSION ACTIONS","C07","ASIAN","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","D-EXPULSION ACTIONS","C08","HISPANIC","330"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","D-EXPULSION ACTIONS","C10","WHITE","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","811"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","E-DAEP PLACEMENTS","C12","ASIAN","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","E-DAEP PLACEMENTS","C13","HISPANIC","906"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","E-DAEP PLACEMENTS","C14","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","E-DAEP PLACEMENTS","C15","WHITE","55"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","9333"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","F-OUT OF SCHOOL SUSPENSIONS","C17","ASIAN","133"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","8025"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","19"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","472"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","20180"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","263"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","25646"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","24"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","G-IN SCHOOL SUSPENSIONS","C25","WHITE","1200"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","H-SPEC. ED. JJAEP EXPULSIONS","D01","SPEC. ED. STUDENTS EXPELLED TO JJAEP","5"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","H-SPEC. ED. JJAEP EXPULSIONS","D02","SPEC. ED. EXPULSIONS TO JJAEP","5"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","H-SPEC. ED. JJAEP EXPULSIONS","D03","NON SPEC. ED. EXPULSIONS TO JJAEP","39"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","73"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","79"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","491"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","208"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","268"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","1516"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","1044"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","2650"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","15332"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","1396"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","4707"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","42606"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","M-ECO. DISADV. JJAEP PLACEMENTS","E01","ECO. DISAD. STUDENTS EXPELLED TO JJAEP","20"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","M-ECO. DISADV. JJAEP PLACEMENTS","E02","ECO. DISAD. EXPULSION TO JJAEP","20"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","M-ECO. DISADV. JJAEP PLACEMENTS","E03","NON ECO. DISAD. EXPULSION TO JJAEP","16"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","M-ECO. DISADV. JJAEP PLACEMENTS","E04","UNKNOWN ECO. STATUS EXPULSION TO JJAEP","8"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","N-ECO. DISADV. EXPULSIONS","E05","ECO. DISAD. STUDENTS EXPELLED","384"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","N-ECO. DISADV. EXPULSIONS","E06","ECO. DISAD. EXPULSIONS","419"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","81"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","70"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","1021"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","1327"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","234"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","223"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","6444"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","14521"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","2103"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","1358"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","11756"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","38619"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","6369"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","2325"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","R-AT RISK JJAEP PLACEMENTS","F01","AT RISK STUDENTS EXPELLED TO JJAEP","35"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","R-AT RISK JJAEP PLACEMENTS","F02","AT RISK EXPULSION TO JJAEP","35"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","R-AT RISK JJAEP PLACEMENTS","F03","NON AT RISK EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","R-AT RISK JJAEP PLACEMENTS","F04","UNKNOWN AT RISK STATUS EXPULS TO JJAEP","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","421"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","459"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","41"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","70"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","1084"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","1415"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","146"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","223"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","5879"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","13607"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","3017"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","1358"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","9954"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","34719"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","10269"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","2325"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","6"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","289"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","9"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G07","07-PUBLIC LEWDNESS/INDCT EXPOSURE","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G08","08-RETALIATION AGAINST DIST EMPL","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","23"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G10","10-NON-TITLE 5 FELONY-OFF CAMPUS","5"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G11","11-FIREARM VIOLATION","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G12","12-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G14","14-PROHIBITED WEAPON","16"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G16","16-ARSON","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G18","18-INDECENCY WITH A CHILD","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","2176"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","53199"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","21"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","9"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G27","27-ASSAULT-DISTRICT EMPLOYEE","30"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G28","28-ASSAULT-NONDISTRICT EMPLOYEE","35"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G29","29-AGG ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G30","30-AGG ASSAULT-NONDIST EMPLOYEE","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","53"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G34","34-SCHOOL-RELATED GANG VIOLENCE","39"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G35","35-FALSE ALARM/FALSE REPORT","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G36","36-FELONY CONTROLLED SUBS VIOLAT","11"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","600"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G42","42-TRUANCY - PARENT CONTRIBUTE TO","116"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G43","43-TRUANCY - 3 UNEXCUSED ABSENCES","48"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G44","44-TRUANCY - 10 UNEXCUSED ABSENCE","186"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","56"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G53","53-SERIOUS OFFENSE CONDUCT","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","W-REASON INCIDENT COUNTS","G54","54-FELONY MARIHUANA,CTRL SUBS","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H02","02-EXPULSION TO A JJAEP","26"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H04","04-EXPULSION TO OFF CAMPUS DAEP","406"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","13133"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","33160"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","1161"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","65"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H09","09-CONT OTHER DISTRICT EXPULSION","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H10","10-CONT DISTRICT PRIOR YEAR DAEP","152"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H11","11-CONT DIST PRIOR YEAR EXPULSION","118"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H12","12-CONT PRIOR YR JJAEP EXPULSION","15"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H15","15-CONT OTHER DIST EXPUL TO JJAEP","-99999999"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H16","16-TRUANCY-CHARGES FILED W/ FINE","158"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H17","17-TRUANCY-CHARGES FILED W/O FINE","192"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","4849"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","14153"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H27","27-MANDATORY ACTION NOT TAKEN","31"
"DISTRICT SUMMARY","04","ALDINE ISD","101902","X-DISCIPLINE ACTION COUNTS","H28","28-MANDATORY ACTION NOT TAKEN","6"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","50286"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","10945"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","37121"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B01","COUNT OF STUDENTS EXPELLED TO JJAEP","64"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B02","MANDATORY EXPULSIONS TO JJAEP","7"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B03","DISCRETIONARY EXPULSIONS TO JJAEP","58"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","63"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","7"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","57"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","1218"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","514"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","884"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","8862"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","18"
"DISTRICT SUMMARY","04","ALIEF ISD","101903","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","22299"
