"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","70"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","157"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","72"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","26"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","246"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","6"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","18"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","211"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","43"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","15","BALLINGER ISD","200901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","44"
"DISTRICT SUMMARY","15","BANGS ISD","025901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","1195"
"DISTRICT SUMMARY","15","BANGS ISD","025901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","163"
"DISTRICT SUMMARY","15","BANGS ISD","025901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","283"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","10"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","159"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","265"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","5"
"DISTRICT SUMMARY","15","BANGS ISD","025901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","5"
"DISTRICT SUMMARY","15","BANGS ISD","025901","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","37"
"DISTRICT SUMMARY","15","BANGS ISD","025901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","190"
"DISTRICT SUMMARY","15","BANGS ISD","025901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","6"
"DISTRICT SUMMARY","15","BANGS ISD","025901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","7"
"DISTRICT SUMMARY","15","BANGS ISD","025901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","33"
"DISTRICT SUMMARY","15","BANGS ISD","025901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","66"
"DISTRICT SUMMARY","15","BANGS ISD","025901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","199"
"DISTRICT SUMMARY","15","BANGS ISD","025901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","5"
"DISTRICT SUMMARY","15","BANGS ISD","025901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","6"
"DISTRICT SUMMARY","15","BANGS ISD","025901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","96"
"DISTRICT SUMMARY","15","BANGS ISD","025901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","174"
"DISTRICT SUMMARY","15","BANGS ISD","025901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","78"
"DISTRICT SUMMARY","15","BANGS ISD","025901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","13"
"DISTRICT SUMMARY","15","BANGS ISD","025901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","6"
"DISTRICT SUMMARY","15","BANGS ISD","025901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","59"
"DISTRICT SUMMARY","15","BANGS ISD","025901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","116"
"DISTRICT SUMMARY","15","BANGS ISD","025901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","136"
"DISTRICT SUMMARY","15","BANGS ISD","025901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","13"
"DISTRICT SUMMARY","15","BANGS ISD","025901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","257"
"DISTRICT SUMMARY","15","BANGS ISD","025901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","6"
"DISTRICT SUMMARY","15","BANGS ISD","025901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","5"
"DISTRICT SUMMARY","15","BANGS ISD","025901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","238"
"DISTRICT SUMMARY","15","BANGS ISD","025901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","12"
"DISTRICT SUMMARY","15","BANGS ISD","025901","X-DISCIPLINE ACTION COUNTS","H10","10-CONT DISTRICT PRIOR YEAR DAEP","-99999999"
"DISTRICT SUMMARY","15","BANGS ISD","025901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","27"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","269"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","38"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","62"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","27"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","36"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","20"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","26"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","-99999999"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","19"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","5"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","G-IN SCHOOL SUSPENSIONS","C25","WHITE","31"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","6"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","18"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","5"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","28"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","8"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","11"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","7"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","16"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","22"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","8"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","6"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","11"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","15"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","14"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","21"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","9"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","6"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","52"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","6"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","26"
"DISTRICT SUMMARY","15","BLANKET ISD","025904","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","36"
"DISTRICT SUMMARY","15","BRADY ISD","160901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","1469"
"DISTRICT SUMMARY","15","BRADY ISD","160901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","252"
"DISTRICT SUMMARY","15","BRADY ISD","160901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","615"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","27"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","5"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","27"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","236"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","513"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","48"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","15","BRADY ISD","160901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","15","BRADY ISD","160901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","15","BRADY ISD","160901","E-DAEP PLACEMENTS","C13","HISPANIC","17"
"DISTRICT SUMMARY","15","BRADY ISD","160901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","15","BRADY ISD","160901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","6"
"DISTRICT SUMMARY","15","BRADY ISD","160901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","31"
"DISTRICT SUMMARY","15","BRADY ISD","160901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","33"
"DISTRICT SUMMARY","15","BRADY ISD","160901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","15","BRADY ISD","160901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","221"
