"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","10"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","7"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","10"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","7"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","5"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","9"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","W-REASON INCIDENT COUNTS","G10","10-NON-TITLE 5 FELONY-OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","28"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","7"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","15"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","17"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","03","AUSTWELL-TIVOLI ISD","196901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","4244"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","1214"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","5701"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B01","COUNT OF STUDENTS EXPELLED TO JJAEP","29"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B02","MANDATORY EXPULSIONS TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B03","DISCRETIONARY EXPULSIONS TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","25"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","5"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","20"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","190"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","31"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","381"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","1126"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","16"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","3783"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","557"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","19"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","1439"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","C-JJAEP EXPULSIONS","C01","AFRICAN AMERICAN","7"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","C-JJAEP EXPULSIONS","C03","HISPANIC","17"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","C-JJAEP EXPULSIONS","C05","WHITE","6"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","D-EXPULSION ACTIONS","C06","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","D-EXPULSION ACTIONS","C08","HISPANIC","12"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","D-EXPULSION ACTIONS","C09","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","D-EXPULSION ACTIONS","C10","WHITE","7"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","99"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","E-DAEP PLACEMENTS","C13","HISPANIC","227"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","E-DAEP PLACEMENTS","C14","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","430"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","768"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","9"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","251"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","1099"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","1875"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","802"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","H-SPEC. ED. JJAEP EXPULSIONS","D01","SPEC. ED. STUDENTS EXPELLED TO JJAEP","5"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","H-SPEC. ED. JJAEP EXPULSIONS","D02","SPEC. ED. EXPULSIONS TO JJAEP","5"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","H-SPEC. ED. JJAEP EXPULSIONS","D03","NON SPEC. ED. EXPULSIONS TO JJAEP","25"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","30"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","68"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","344"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","94"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","295"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","1163"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","147"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","553"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","3246"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","M-ECO. DISADV. JJAEP PLACEMENTS","E01","ECO. DISAD. STUDENTS EXPELLED TO JJAEP","19"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","M-ECO. DISADV. JJAEP PLACEMENTS","E02","ECO. DISAD. EXPULSION TO JJAEP","20"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","M-ECO. DISADV. JJAEP PLACEMENTS","E03","NON ECO. DISAD. EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","M-ECO. DISADV. JJAEP PLACEMENTS","E04","UNKNOWN ECO. STATUS EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","N-ECO. DISADV. EXPULSIONS","E05","ECO. DISAD. STUDENTS EXPELLED","16"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","N-ECO. DISADV. EXPULSIONS","E06","ECO. DISAD. EXPULSIONS","16"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","115"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","269"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","106"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","37"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","339"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","1026"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","361"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","71"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","644"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","2478"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","1218"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","103"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","R-AT RISK JJAEP PLACEMENTS","F01","AT RISK STUDENTS EXPELLED TO JJAEP","22"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","R-AT RISK JJAEP PLACEMENTS","F02","AT RISK EXPULSION TO JJAEP","23"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","R-AT RISK JJAEP PLACEMENTS","F03","NON AT RISK EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","R-AT RISK JJAEP PLACEMENTS","F04","UNKNOWN AT RISK STATUS EXPULS TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","18"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","18"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","125"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","293"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","82"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","37"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","349"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","996"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","391"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","71"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","654"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","2414"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","1282"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","103"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","7"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","13"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G12","12-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G16","16-ARSON","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","37"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","4298"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G27","27-ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G28","28-ASSAULT-NONDISTRICT EMPLOYEE","5"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G30","30-AGG ASSAULT-NONDIST EMPLOYEE","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G32","32-SEXUAL ASSAULT-NONDIST EMPLOYE","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","108"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H01","01-EXPULSION W/O EDUCTN PLACEMENT","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H02","02-EXPULSION TO A JJAEP","20"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","1005"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","2728"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","381"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H10","10-CONT DISTRICT PRIOR YEAR DAEP","29"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H12","12-CONT PRIOR YR JJAEP EXPULSION","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H13","13-COURT ORDERED JJAEP PLACEMENT","7"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H15","15-CONT OTHER DIST EXPUL TO JJAEP","-99999999"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","453"
"DISTRICT SUMMARY","03","BAY CITY ISD","158901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","1071"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","1028"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","229"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","714"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","33"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","6"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","31"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","212"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","552"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","73"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","6"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","105"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","E-DAEP PLACEMENTS","C13","HISPANIC","25"
"DISTRICT SUMMARY","03","BLOOMINGTON ISD","235901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
