"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","6"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","192"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","14"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","48"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","155"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","34"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","99"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","96"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","8"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","5"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","43"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","140"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","55"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","8"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","201"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","10"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","-99999999"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","12"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","203"
"DISTRICT SUMMARY","09","ARCHER CITY ISD","005901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","5"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","201"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","19"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","22"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","18"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","18"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","G-IN SCHOOL SUSPENSIONS","C25","WHITE","18"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","6"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","11"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","6"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","11"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","10"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","18"
"DISTRICT SUMMARY","09","BELLEVUE ISD","039904","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","85"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","17"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","23"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","17"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","23"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","G-IN SCHOOL SUSPENSIONS","C25","WHITE","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","6"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","17"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","10"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","15"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","8"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","13"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","19"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","-99999999"
"DISTRICT SUMMARY","09","BENJAMIN ISD","138904","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","23"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","1775"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","195"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","403"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","50"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","177"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","338"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","D-EXPULSION ACTIONS","C10","WHITE","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","E-DAEP PLACEMENTS","C12","ASIAN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","E-DAEP PLACEMENTS","C14","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","E-DAEP PLACEMENTS","C15","WHITE","50"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","7"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","5"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","36"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","290"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","11"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","13"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","47"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","45"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","105"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","233"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","30"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","38"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","93"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","195"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","122"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","21"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","27"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","35"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","89"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","187"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","130"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","21"
"DISTRICT SUMMARY","09","BOWIE ISD","169901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","-99999999"
