"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","17"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","1902"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","H-SPEC. ED. JJAEP EXPULSIONS","D01","SPEC. ED. STUDENTS EXPELLED TO JJAEP","18"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","H-SPEC. ED. JJAEP EXPULSIONS","D02","SPEC. ED. EXPULSIONS TO JJAEP","19"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","H-SPEC. ED. JJAEP EXPULSIONS","D03","NON SPEC. ED. EXPULSIONS TO JJAEP","30"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","18"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","19"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","31"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","246"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","457"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","805"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","156"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","277"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","555"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","614"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","1825"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","4176"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","M-ECO. DISADV. JJAEP PLACEMENTS","E01","ECO. DISAD. STUDENTS EXPELLED TO JJAEP","38"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","M-ECO. DISADV. JJAEP PLACEMENTS","E02","ECO. DISAD. EXPULSION TO JJAEP","39"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","M-ECO. DISADV. JJAEP PLACEMENTS","E03","NON ECO. DISAD. EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","M-ECO. DISADV. JJAEP PLACEMENTS","E04","UNKNOWN ECO. STATUS EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","N-ECO. DISADV. EXPULSIONS","E05","ECO. DISAD. STUDENTS EXPELLED","38"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","N-ECO. DISADV. EXPULSIONS","E06","ECO. DISAD. EXPULSIONS","40"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","526"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","958"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","201"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","103"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","384"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","656"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","114"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","62"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","1576"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","4532"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","1184"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","285"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","R-AT RISK JJAEP PLACEMENTS","F01","AT RISK STUDENTS EXPELLED TO JJAEP","38"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","R-AT RISK JJAEP PLACEMENTS","F02","AT RISK EXPULSION TO JJAEP","39"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","R-AT RISK JJAEP PLACEMENTS","F03","NON AT RISK EXPULSION TO JJAEP","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","R-AT RISK JJAEP PLACEMENTS","F04","UNKNOWN AT RISK STATUS EXPULS TO JJAEP","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","38"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","39"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","486"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","909"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","250"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","103"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","298"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","531"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","239"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","62"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","1368"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","4066"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","1650"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","285"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","8"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","63"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","8"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G07","07-PUBLIC LEWDNESS/INDCT EXPOSURE","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","11"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G12","12-ILLEGAL KNIFE","5"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G14","14-PROHIBITED WEAPON","5"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G16","16-ARSON","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G17","17-MURDER/ATTEMPTED MURDER","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","63"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","6488"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","6"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G27","27-ASSAULT-DISTRICT EMPLOYEE","11"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G28","28-ASSAULT-NONDISTRICT EMPLOYEE","40"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G29","29-AGG ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G30","30-AGG ASSAULT-NONDIST EMPLOYEE","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G36","36-FELONY CONTROLLED SUBS VIOLAT","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","122"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G43","43-TRUANCY - 3 UNEXCUSED ABSENCES","8"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H02","02-EXPULSION TO A JJAEP","38"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H04","04-EXPULSION TO OFF CAMPUS DAEP","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","503"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","5282"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","1232"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H10","10-CONT DISTRICT PRIOR YEAR DAEP","25"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H12","12-CONT PRIOR YR JJAEP EXPULSION","11"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H16","16-TRUANCY-CHARGES FILED W/ FINE","5"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H17","17-TRUANCY-CHARGES FILED W/O FINE","-99999999"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","329"
"DISTRICT SUMMARY","14","ABILENE ISD","221901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","719"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","536"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","39"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","72"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","38"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","70"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","62"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","9"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","26"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","44"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","14"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","27"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","31"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","12"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","18"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","38"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","20"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","12"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","64"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","14","ALBANY ISD","209901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","70"
"DISTRICT SUMMARY","14","ANSON ISD","127901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","822"
"DISTRICT SUMMARY","14","ANSON ISD","127901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","94"
"DISTRICT SUMMARY","14","ANSON ISD","127901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","186"
"DISTRICT SUMMARY","14","ANSON ISD","127901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","13"
"DISTRICT SUMMARY","14","ANSON ISD","127901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","15"
"DISTRICT SUMMARY","14","ANSON ISD","127901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","93"
"DISTRICT SUMMARY","14","ANSON ISD","127901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","170"
"DISTRICT SUMMARY","14","ANSON ISD","127901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","E-DAEP PLACEMENTS","C13","HISPANIC","8"
"DISTRICT SUMMARY","14","ANSON ISD","127901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","78"
"DISTRICT SUMMARY","14","ANSON ISD","127901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","77"
"DISTRICT SUMMARY","14","ANSON ISD","127901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","7"
"DISTRICT SUMMARY","14","ANSON ISD","127901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","7"
"DISTRICT SUMMARY","14","ANSON ISD","127901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","8"
"DISTRICT SUMMARY","14","ANSON ISD","127901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","14","ANSON ISD","127901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","26"
