"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","33"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","81"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","164"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","30"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","42"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","110"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","214"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","288"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","261"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","49"
"DISTRICT SUMMARY","18","ALPINE ISD","022901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","3416"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","372"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","808"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","81"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","27"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","78"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","335"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","622"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","72"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","E-DAEP PLACEMENTS","C12","ASIAN","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","E-DAEP PLACEMENTS","C13","HISPANIC","71"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","59"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","6"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","6"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","414"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","196"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","15"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","18"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","87"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","14"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","15"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","65"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","68"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","125"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","497"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","33"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","45"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","51"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","9"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","32"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","36"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","38"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","6"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","123"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","243"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","351"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","28"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","57"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","78"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","18"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","9"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","47"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","52"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","22"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","6"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","201"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","419"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","175"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","28"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","13"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G10","10-NON-TITLE 5 FELONY-OFF CAMPUS","8"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","11"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","600"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","8"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","10"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","W-REASON INCIDENT COUNTS","G53","53-SERIOUS OFFENSE CONDUCT","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","80"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","622"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","89"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H10","10-CONT DISTRICT PRIOR YEAR DAEP","13"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H28","28-MANDATORY ACTION NOT TAKEN","-99999999"
"DISTRICT SUMMARY","18","ANDREWS ISD","002901","X-DISCIPLINE ACTION COUNTS","H54","54-SPED HRNG PLCT ON/OFF CMP DAEP","-99999999"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","181"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","10"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","5"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","5"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","5"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","7"
"DISTRICT SUMMARY","18","BALMORHEA ISD","195902","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","10"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","4271"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","822"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","3074"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","130"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","17"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","189"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","783"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","2420"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","192"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","17"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","429"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","D-EXPULSION ACTIONS","C08","HISPANIC","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","D-EXPULSION ACTIONS","C10","WHITE","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","24"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","E-DAEP PLACEMENTS","C13","HISPANIC","126"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","E-DAEP PLACEMENTS","C15","WHITE","56"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","257"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","148"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","323"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","1488"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","595"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","25"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","41"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","165"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","38"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","98"
"DISTRICT SUMMARY","18","BIG SPRING ISD","114901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","348"
