"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","10"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","16"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","64"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","32"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","50"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","7"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","21"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","43"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","6"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","68"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","7"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","59"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","7"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","06","ANDERSON-SHIRO CISD","093901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","21"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","235"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","57"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","118"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","8"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","57"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","106"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","E-DAEP PLACEMENTS","C13","HISPANIC","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","E-DAEP PLACEMENTS","C15","WHITE","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","18"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","10"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","G-IN SCHOOL SUSPENSIONS","C25","WHITE","78"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","15"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","24"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","82"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","7"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","35"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","62"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","33"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","11"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","5"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","25"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","57"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","38"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","11"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","115"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","-99999999"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","105"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","8"
"DISTRICT SUMMARY","06","APPLE SPRINGS ISD","228905","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","2269"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","348"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","1082"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","38"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","7"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","39"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","333"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","51"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","15"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","E-DAEP PLACEMENTS","C13","HISPANIC","9"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","E-DAEP PLACEMENTS","C15","WHITE","22"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","25"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","19"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","32"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","203"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","272"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","477"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","13"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","16"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","30"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","16"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","26"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","50"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","77"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","266"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","694"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","23"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","28"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","29"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","46"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","22"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","8"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","148"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","463"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","444"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","53"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","31"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","38"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","38"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","56"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","12"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","8"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","211"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","669"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","238"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","53"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","5"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","-99999999"
"DISTRICT SUMMARY","06","BELLVILLE ISD","008901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","-99999999"
