"AGGREGATION LEVEL","REGION","DISTNAME","DISTRICT","SECTION","HEADING","HEADING NAME","YR09"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","32891"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","4566"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","13725"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B04","COUNT OF STUDENTS EXPELLED","36"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B05","MANDATORY EXPULSIONS","20"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B06","DISCRETIONARY EXPULSIONS","16"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B07","COUNT OF STUDENTS REMOVED TO A DAEP","732"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B08","MANDATORY DAEP REMOVALS","243"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B09","DISCRETIONARY DAEP REMOVALS","699"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","3871"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B11","MANDATORY IN SCHOOL SUSPENSIONS","17"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","8626"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B13","STUDENTS SUSPENDED OUT OF SCHOOL","2076"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B14","MANDATORY OUT OF SCHOOL SUSPENSIONS","230"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","B-DISCIPLINE DATA TRENDS","B15","DISCRETIONARY OUT OF SCHOOL SUSPENSIONS","3589"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","D-EXPULSION ACTIONS","C06","AFRICAN AMERICAN","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","D-EXPULSION ACTIONS","C07","ASIAN","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","D-EXPULSION ACTIONS","C08","HISPANIC","16"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","D-EXPULSION ACTIONS","C09","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","D-EXPULSION ACTIONS","C10","WHITE","11"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","E-DAEP PLACEMENTS","C11","AFRICAN AMERICAN","213"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","E-DAEP PLACEMENTS","C12","ASIAN","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","E-DAEP PLACEMENTS","C13","HISPANIC","440"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","E-DAEP PLACEMENTS","C14","NATIVE AMERICAN","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","E-DAEP PLACEMENTS","C15","WHITE","270"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","F-OUT OF SCHOOL SUSPENSIONS","C16","AFRICAN AMERICAN","969"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","F-OUT OF SCHOOL SUSPENSIONS","C17","ASIAN","37"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","F-OUT OF SCHOOL SUSPENSIONS","C18","HISPANIC","1726"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","F-OUT OF SCHOOL SUSPENSIONS","C19","NATIVE AMERICAN","5"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","F-OUT OF SCHOOL SUSPENSIONS","C20","WHITE","1082"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","G-IN SCHOOL SUSPENSIONS","C21","AFRICAN AMERICAN","2088"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","G-IN SCHOOL SUSPENSIONS","C22","ASIAN","151"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","3853"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","G-IN SCHOOL SUSPENSIONS","C24","NATIVE AMERICAN","19"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","2532"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","I-SPEC. ED. EXPULSIONS","D04","SPEC. ED. STUDENTS EXPELLED","7"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","I-SPEC. ED. EXPULSIONS","D05","SPEC. ED. EXPULSIONS","7"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","I-SPEC. ED. EXPULSIONS","D06","NON SPEC. ED. EXPULSIONS","29"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","J-SPEC. ED. DAEP PLACEMENTS","D07","SPEC. ED. STUDENTS IN DAEP PLACEMENT","172"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","J-SPEC. ED. DAEP PLACEMENTS","D08","SPEC. ED. DAEP PLACEMENTS","232"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","J-SPEC. ED. DAEP PLACEMENTS","D09","NON SPEC. ED. DAEP PLACEMENTS","710"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","K-SPEC. ED. OUT OF SCHOOL SUS.","D10","SPEC. ED. STUDENTS OUT OF SCHOOL SUS.","492"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","K-SPEC. ED. OUT OF SCHOOL SUS.","D11","SPEC. ED. OUT OF SCHOOL SUSPEN","1078"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","K-SPEC. ED. OUT OF SCHOOL SUS.","D12","NON SPEC. ED. OUT OF SCHOOL SUSPEN","2741"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","775"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","1942"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","6701"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","N-ECO. DISADV. EXPULSIONS","E05","ECO. DISAD. STUDENTS EXPELLED","21"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","N-ECO. DISADV. EXPULSIONS","E06","ECO. DISAD. EXPULSIONS","21"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","N-ECO. DISADV. EXPULSIONS","E07","NON ECO. DISAD. EXPULSIONS","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","N-ECO. DISADV. EXPULSIONS","E08","UNKNOWN ECO. STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","O-ECO. DISADV. DAEP PLACEMENTS","E09","ECO. DISAD. STUDENTS PLACED IN DAEP","519"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","O-ECO. DISADV. DAEP PLACEMENTS","E10","ECO. DISAD. DAEP PLACEMENTS","684"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","O-ECO. DISADV. DAEP PLACEMENTS","E11","NON ECO. DISAD. DAEP PLACEMENTS","197"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","O-ECO. DISADV. DAEP PLACEMENTS","E12","UNKNOWN ECO. STATUS DAEP PLACEMENTS","61"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E13","ECO. DISAD. STUDENTS OUT OF SCHOOL SUS","1554"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E14","ECO. DISAD. OUT OF SCHOOL SUSPEN","2954"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E15","NON ECO. DISAD. OUT OF SCHOOL SUSPEN","654"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","P-ECO. DISADV. OUT OF SCHOOL SUS.","E16","UNKNOWN ECO STATUS OUT OF SCH SUSPEN","211"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","2800"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","6615"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","1731"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","297"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","S-AT RISK EXPULSIONS","F05","AT RISK STUDENTS EXPELLED","22"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","S-AT RISK EXPULSIONS","F06","AT RISK EXPULSIONS","22"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","S-AT RISK EXPULSIONS","F07","NON AT RISK EXPULSIONS","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","S-AT RISK EXPULSIONS","F08","UNKNOWN AT RISK STATUS EXPULSIONS","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","T-AT RISK DAEP PLACEMENTS","F09","AT RISK STUDENTS PLACED IN DAEP","536"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","T-AT RISK DAEP PLACEMENTS","F10","AT RISK DAEP PLACEMENTS","695"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","T-AT RISK DAEP PLACEMENTS","F11","NON AT RISK DAEP PLACEMENTS","186"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","T-AT RISK DAEP PLACEMENTS","F12","UNKNOWN AT RISK STATUS DAEP PLACEMENTS","61"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","U-AT RISK OUT OF SCHOOL SUS.","F13","AT RISK STUDENTS OUT OF SCHOOL SUS","1393"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","U-AT RISK OUT OF SCHOOL SUS.","F14","AT RISK OUT OF SCHOOL SUSPEN","2740"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","U-AT RISK OUT OF SCHOOL SUS.","F15","NON AT RISK OUT OF SCHOOL SUSPEN","868"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","U-AT RISK OUT OF SCHOOL SUS.","F16","UNKNOWN AT RISK STATUS OUT OF SCH SUS","211"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","2543"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","6028"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","2318"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","297"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G02","02-CONDUCT PUNISHABLE AS A FELONY","9"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G04","04-CONTROLLED SUBSTANCE/DRUGS","127"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G05","05-ALCOHOL VIOLATION","19"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G06","06-ABUSE OF A VOLATILE CHEMICAL","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G07","07-PUBLIC LEWDNESS/INDCT EXPOSURE","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G08","08-RETALIATION AGAINST DIST EMPL","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G09","09-TITLE 5 FELONY - OFF CAMPUS","10"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G10","10-NON-TITLE 5 FELONY-OFF CAMPUS","6"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G11","11-FIREARM VIOLATION","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G12","12-ILLEGAL KNIFE","5"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G14","14-PROHIBITED WEAPON","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G18","18-INDECENCY WITH A CHILD","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G20","20-SERIOUS/PERSISTENT MISCONDUCT","355"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","9193"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G26","26-TERRORISTIC THREAT","5"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G27","27-ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G28","28-ASSAULT-NONDISTRICT EMPLOYEE","17"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G29","29-AGG ASSAULT-DISTRICT EMPLOYEE","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G32","32-SEXUAL ASSAULT-NONDIST EMPLOYE","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G33","33-TOBACCO","46"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G35","35-FALSE ALARM/FALSE REPORT","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G36","36-FELONY CONTROLLED SUBS VIOLAT","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G41","41-FIGHTING/MUTUAL COMBAT","452"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G42","42-TRUANCY - PARENT CONTRIBUTE TO","30"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G43","43-TRUANCY - 3 UNEXCUSED ABSENCES","31"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G44","44-TRUANCY - 10 UNEXCUSED ABSENCE","64"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","W-REASON INCIDENT COUNTS","G50","50-NON-ILLEGAL KNIFE","10"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H01","01-EXPULSION W/O EDUCTN PLACEMENT","22"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H03","03-EXPULSION TO ON CAMPUS DAEP","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H04","04-EXPULSION TO OFF CAMPUS DAEP","12"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H05","05-OUT-OF-SCHOOL SUSPENSION","3782"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","8359"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H07","07-PLACEMENT IN ON/OFF CAMP DAEP","923"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H08","08-CONT OTHER DIST DAEP PLACEMENT","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H10","10-CONT DISTRICT PRIOR YEAR DAEP","-99999999"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H16","16-TRUANCY-CHARGES FILED W/ FINE","209"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H17","17-TRUANCY-CHARGES FILED W/O FINE","90"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H25","25-PART DAY OUT-OF-SCHOOL SUSPEND","37"
"DISTRICT SUMMARY","16","AMARILLO ISD","188901","X-DISCIPLINE ACTION COUNTS","H26","26-PART DAY IN-SCHOOL SUSPEND","284"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","408"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","30"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","A-PARTICIPATION","A03","DISTRICT DISCIPLINE RECORD COUNT","35"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","B-DISCIPLINE DATA TRENDS","B10","COUNT OF STUDENTS SUSPENDED IN SCHOOL","30"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","B-DISCIPLINE DATA TRENDS","B12","DISCRETIONARY IN SCHOOL SUSPENSIONS","35"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","G-IN SCHOOL SUSPENSIONS","C23","HISPANIC","24"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","G-IN SCHOOL SUSPENSIONS","C25","WHITE","11"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","L-SPEC. ED. IN SCHOOL SUS.","D13","SPEC. ED. STUDENTS IN SCHOOL SUSPEN","5"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","L-SPEC. ED. IN SCHOOL SUS.","D14","SPEC. ED. IN SCHOOL SUSPEN","5"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","L-SPEC. ED. IN SCHOOL SUS.","D15","NON SPEC. ED. IN SCHOOL SUSPEN","30"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","Q-ECO. DISADV. IN SCHOOL SUS.","E17","ECO DISAD. STUDENTS SUSPEN IN SCHOOL","16"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","Q-ECO. DISADV. IN SCHOOL SUS.","E18","ECO DISAD. IN SCHOOL SUSPENSIONS","20"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","Q-ECO. DISADV. IN SCHOOL SUS.","E19","NON ECO DISAD. IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","Q-ECO. DISADV. IN SCHOOL SUS.","E20","UNKNOWN ECO STATUS IN SCHOOL SUSPEN","-99999999"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","V-AT RISK IN SCHOOL SUS.","F17","AT RISK STUDENTS SUSPEN IN SCHOOL","17"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","V-AT RISK IN SCHOOL SUS.","F18","AT RISK IN SCHOOL SUSPENSIONS","20"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","V-AT RISK IN SCHOOL SUS.","F19","NON AT RISK IN SCHOOL SUSPENSIONS","-99999999"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","V-AT RISK IN SCHOOL SUS.","F20","UNKNOWN AT RISK STATUS IN SCH SUS.","-99999999"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","W-REASON INCIDENT COUNTS","G21","21-VIOLATED LOCAL CODE OF CONDUCT","34"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","W-REASON INCIDENT COUNTS","G22","22-CRIMINAL MISCHIEF","-99999999"
"DISTRICT SUMMARY","16","BOOKER ISD","148901","X-DISCIPLINE ACTION COUNTS","H06","06-IN-SCHOOL SUSPENSION","35"
"DISTRICT SUMMARY","16","BORGER ISD","117901","A-PARTICIPATION","A01","DISTRICT CUMULATIVE YEAR END ENROLLMENT","3074"
"DISTRICT SUMMARY","16","BORGER ISD","117901","A-PARTICIPATION","A02","DISTRICT DISCIPLINE POPULATION","520"
